run,U_value,sigma_value,hurst_exponent,fraction_greed,fraction_need
0,11,0.042105263157894736,0.7346019906964136,0.1605199357822427,0.8394800642177572
0,11,0.05263157894736842,0.7238884501377255,0.15556833351844995,0.84443166648155
0,11,0.06315789473684211,0.764419497804765,0.1470766201613056,0.8529233798386943
0,11,0.07368421052631578,0.7520280033203853,0.14375736538726824,0.8562426346127316
0,11,0.08421052631578947,0.7239975312532511,0.13816634887567317,0.8618336511243267
0,11,0.09473684210526316,0.7430351342617609,0.13108110534083764,0.8689188946591623
0,11,0.10526315789473684,0.7529379713995,0.12280194433464496,0.877198055665355
0,11,0.11578947368421053,0.7415420025875931,0.11991517952875266,0.8800848204712473
0,11,0.12631578947368421,0.7295957748656201,0.11938581561021643,0.8806141843897836
0,11,0.1368421052631579,0.7376980985467295,0.11484202647334459,0.8851579735266554
0,11,0.14736842105263157,0.7423589303801673,0.10827782977437488,0.891722170225625
0,11,0.15789473684210525,0.7309703569109599,0.10819448157240706,0.8918055184275928
0,11,0.16842105263157894,0.7409080556235492,0.10104465716765072,0.8989553428323492
0,11,0.17894736842105263,0.7073830855298415,0.09781068167870348,0.9021893183212965
0,11,0.18947368421052632,0.7458829278663711,0.09142461830997156,0.9085753816900286
0,11,0.2,0.7128525487295969,0.09016063005004016,0.90983936994996
0,12,0.0,0.6306933289381175,0.2581541370442207,0.7418458629557793
0,12,0.010526315789473684,0.6748074183187734,0.24901106642460377,0.7509889335753963
0,12,0.021052631578947368,0.6786738134602235,0.24426946967000354,0.7557305303299966
0,12,0.031578947368421054,0.7005222801963198,0.23586451370512931,0.7641354862948707
0,12,0.042105263157894736,0.6833665620204623,0.22724992365485297,0.772750076345147
0,12,0.05263157894736842,0.7282519798756265,0.21772760257508972,0.7822723974249103
0,12,0.06315789473684211,0.7261025557221477,0.21630501102541194,0.783694988974588
0,12,0.07368421052631578,0.7231919325601727,0.2095624567624336,0.7904375432375664
0,12,0.08421052631578947,0.7281040293212607,0.20746740756569151,0.7925325924343084
0,12,0.09473684210526316,0.7370764179089312,0.19977911955273814,0.8002208804472618
0,12,0.10526315789473684,0.734319940505685,0.19079150659107663,0.8092084934089233
0,12,0.11578947368421053,0.7023713114116656,0.1859972419727887,0.8140027580272113
0,12,0.12631578947368421,0.7322008835800753,0.18111905544158746,0.8188809445584126
0,12,0.1368421052631579,0.7245426380108094,0.17898785533069855,0.8210121446693014
0,12,0.14736842105263157,0.7268665986706409,0.16901024819085106,0.830989751809149
0,12,0.15789473684210525,0.7203764992047555,0.1705845444487712,0.8294154555512288
0,12,0.16842105263157894,0.7168361840079902,0.16528650900959274,0.8347134909904073
0,12,0.17894736842105263,0.7173333700111308,0.16030225406436532,0.8396977459356346
0,12,0.18947368421052632,0.7086052875402494,0.1500073692316875,0.8499926307683126
