Need,Greed,Run,Sigma_Index
0.10472508591065291,0.895274914089347,4,19
0.10534364261168384,0.8946563573883161,4,20
0.0899656357388316,0.9100343642611683,4,21
0.0793298969072165,0.9206701030927834,4,22
0.054570446735395184,0.9454295532646049,4,23
0.04218213058419244,0.9578178694158076,4,24
0.02756013745704467,0.9724398625429553,4,25
0.020429553264604813,0.9795704467353951,4,26
0.01438144329896907,0.9856185567010309,4,27
0.00907216494845361,0.9909278350515465,4,28
0.008281786941580757,0.9917182130584193,4,29
0.1892783505154639,0.8107216494845362,5,0
0.18216494845360826,0.8178350515463918,5,1
0.1754295532646048,0.8245704467353951,5,2
0.16938144329896906,0.8306185567010309,5,3
0.16781786941580756,0.8321821305841924,5,4
0.16037800687285225,0.8396219931271477,5,5
0.15692439862542956,0.8430756013745704,5,6
0.15060137457044676,0.8493986254295534,5,7
0.14783505154639176,0.8521649484536082,5,8
0.14563573883161512,0.8543642611683849,5,9
0.14146048109965637,0.8585395189003435,5,10
0.13756013745704468,0.8624398625429553,5,11
0.13288659793814434,0.8671134020618556,5,12
0.1315635738831615,0.8684364261168384,5,13
0.12412371134020618,0.8758762886597938,5,14
0.12197594501718212,0.8780240549828179,5,15
0.11910652920962198,0.8808934707903779,5,16
0.11443298969072165,0.8855670103092783,5,17
0.11324742268041237,0.8867525773195877,5,18
0.10958762886597938,0.8904123711340207,5,19
0.105,0.895,5,20
0.09012027491408935,0.9098797250859105,5,21
0.07539518900343642,0.9246048109965636,5,22
0.05534364261168385,0.9446563573883161,5,23
0.039742268041237115,0.9602577319587627,5,24
0.027989690721649484,0.9720103092783505,5,25
0.02063573883161512,0.9793642611683849,5,26
0.013676975945017184,0.9863230240549827,5,27
0.009415807560137457,0.9905841924398625,5,28
0.008505154639175257,0.9914948453608247,5,29
0.18864261168384877,0.8113573883161512,6,0
0.18438144329896908,0.8156185567010309,6,1
0.17774914089347077,0.8222508591065292,6,2
0.17218213058419243,0.8278178694158075,6,3
0.16352233676975944,0.8364776632302406,6,4
0.15999999999999998,0.84,6,5
0.15539518900343643,0.8446048109965636,6,6
0.15206185567010308,0.8479381443298969,6,7
0.1488831615120275,0.8511168384879725,6,8
0.14281786941580757,0.8571821305841925,6,9
0.14048109965635738,0.8595189003436426,6,10
0.1320103092783505,0.8679896907216496,6,11
0.1306529209621993,0.8693470790378006,6,12
0.13087628865979384,0.8691237113402063,6,13
0.12420962199312716,0.8757903780068729,6,14
0.12367697594501718,0.8763230240549826,6,15
0.11651202749140895,0.883487972508591,6,16
0.11293814432989689,0.8870618556701031,6,17
0.11371134020618558,0.8862886597938143,6,18
0.10685567010309278,0.8931443298969073,6,19
0.10637457044673539,0.8936254295532646,6,20
0.09061855670103092,0.9093814432989691,6,21
0.0768213058419244,0.9231786941580757,6,22
0.056048109965635744,0.9439518900343643,6,23
0.03814432989690722,0.9618556701030927,6,24
0.026924398625429558,0.9730756013745705,6,25
0.019587628865979385,0.9804123711340207,6,26
0.013384879725085909,0.9866151202749142,6,27
0.01084192439862543,0.9891580756013745,6,28
0.007817869415807562,0.9921821305841925,6,29
0.18919243986254297,0.810807560137457,7,0
0.18302405498281787,0.8169759450171822,7,1
0.17891752577319586,0.8210824742268041,7,2
0.16994845360824742,0.8300515463917526,7,3
0.16567010309278352,0.8343298969072165,7,4
0.1579553264604811,0.8420446735395188,7,5
0.1611340206185567,0.8388659793814434,7,6
0.15403780068728523,0.8459621993127148,7,7
0.1478006872852234,0.8521993127147767,7,8
0.14496563573883162,0.8550343642611684,7,9
0.13725085910652923,0.8627491408934708,7,10
0.13680412371134018,0.8631958762886598,7,11
0.13391752577319588,0.8660824742268042,7,12
0.13061855670103092,0.8693814432989692,7,13
0.12204467353951891,0.8779553264604811,7,14
0.1234364261168385,0.8765635738831614,7,15
0.11412371134020619,0.8858762886597937,7,16
0.11432989690721651,0.8856701030927836,7,17
0.11017182130584194,0.8898281786941581,7,18
0.10893470790378006,0.89106529209622,7,19
0.10544673539518899,0.8945532646048112,7,20
0.0918213058419244,0.9081786941580755,7,21
0.07450171821305841,0.9254982817869416,7,22
0.05589347079037801,0.944106529209622,7,23
0.04006872852233677,0.9599312714776631,7,24
0.028625429553264605,0.9713745704467353,7,25
0.018556701030927835,0.9814432989690722,7,26
0.013505154639175258,0.9864948453608248,7,27
0.010085910652920962,0.9899140893470793,7,28
0.008247422680412371,0.9917525773195877,7,29
0.18900343642611683,0.8109965635738832,8,0
0.18434707903780068,0.8156529209621993,8,1
0.17640893470790378,0.8235910652920962,8,2
0.1734020618556701,0.8265979381443299,8,3
